user_name,user_id,web,sex,time,play_time,score,comment,phone,huanle,dianzan,dianxia
永燃的槽术师,11105185,https://www.taptap.com/user/11105185,gender-empty,2017-11-14 13:50:06,,1,游戏是好游戏，不过今天玩的时候出bug了，话说为什么我总能遇见bug。。。我登录时显示此帐号绑定设备过多。。。明明我就一个手机。。。。。。很烦啊。原来是五星，今天改了，不为别的，就是因为tx的渣客服，到现在都没有解决，准确点说是没有看我的问题就回复了，我登录不了客服却回复我再登录几次就可以了。。。。我不禁想起了曾经去网吧电脑坏了，网管说，重启几次就好了。。。。腾讯nb。我服。,华为荣耀V8,,1,1
眷,5070813,https://www.taptap.com/user/5070813,gender-empty,2017-11-11 21:06:58,,5,给你五星！二部相较一部来讲，不能说是套路少了，可以说是难度调小了玩到第三章就收费不能成为扣星的理由理智评分谢谢画面依旧小清新╭♡    精细了不少呢即便我没有通关也要推荐一下！,OPPO A57,1,,
QQ用户14749411,14749411,https://www.taptap.com/user/14749411,gender-empty,2017-11-08 21:03:28,3分钟,5,真的用心，和好玩,金立 F100L,,,
焚家军   焚炎,12111298,https://www.taptap.com/user/12111298,gender-empty,2017-11-11 21:01:47,,5,嗯，画质什么的都可以，但好好的益智游戏不要付费行么，我这种6年级的小学生付不起啊！,华为 荣耀 畅玩4X ,,,
🎲芬芳｜岁月📘,3126909,https://www.taptap.com/user/3126909,gender-empty,2017-11-11 21:00:53,,4,比起一，二的关卡和难度都降低了,华为 荣耀畅玩6X,,,
小凡,7931653,https://www.taptap.com/user/7931653,gender-empty,2017-11-11 13:43:46,,5,感觉难度比1小（可能我已经熟悉它的套路了o(╯□╰)o但是还是有很多新创意，玩到十二章时被大大的惊艳到了期待3~\(≧▽≦)/~,OPPO A37,,1,
君の名は,7013168,https://www.taptap.com/user/7013168,gender-empty,2017-11-11 20:36:10,,5,是一个很感人的故事！,华为 荣耀畅玩4C,,,
苦闷丢进酒杯,2272077,https://www.taptap.com/user/2272077,gender-empty,2017-11-08 20:28:00,5分钟,5,哪个爸爸有解锁码,vivo V3Max,,,
aaaaas,6953220,https://www.taptap.com/user/6953220,male,2017-11-13 23:40:06,,4,贵，短，并且简单太多了但是情怀值四星,HUAWEI TRT-TL10,,,
干嘛呢,3911791,https://www.taptap.com/user/3911791,gender-empty,2017-11-10 08:18:00,,4,故事情节太长，对于文字表达感觉不是那么好,华为荣耀8,,5,
Sugar,9092741,https://www.taptap.com/user/9092741,female,2017-11-11 20:16:41,,5,很喜欢，但是挺失望的，没有第一好玩，玩到一半就卸了，但是卸了并不代表着我不喜欢了，这是我最喜欢的游戏，希望继续出，继续出（前排售卖瓜子花生饮料牛奶）,红米4a,,,
贾昌,8425067,https://www.taptap.com/user/8425067,gender-empty,2017-11-11 20:16:15,,5,非常喜欢纪念碑谷希望越做越好,红米Note 3,,,
QQ用户14667085,14667085,https://www.taptap.com/user/14667085,gender-empty,2017-11-11 20:14:20,,5,good game,华为 荣耀4A,,,
对方正在输入......,4732659,https://www.taptap.com/user/4732659,gender-empty,2017-11-06 22:35:22,2小时16分钟,4,画面很美⊙▽⊙背景音乐很赞^ω^关卡衔接得当@_@剧情不错(´-ω-`)双人玩法十分有趣⊙ω⊙游戏已通关https://www.taptap.com/topic/1668526希望后续还有更新(☆_☆),vivo Y67,,9,2
手机用户13967537,13967537,https://www.taptap.com/user/13967537,gender-empty,2017-11-08 20:11:34,2分钟,5,没办法，就只能给五星了,HTC HTC X9u,,,
lpopkm,494277,https://www.taptap.com/user/494277,gender-empty,2017-11-10 15:22:59,,4,两小时不到全部通关，整体难度比1下降不少，关卡太少不值这个价，但画风一如既往的美！,OPPO R9s,,4,
L,4985878,https://www.taptap.com/user/4985878,gender-empty,2017-11-11 20:09:27,,5,画6角万花筒,小米 6,,,
JACKY。,2982174,https://www.taptap.com/user/2982174,gender-empty,2017-11-11 20:06:51,,4,相比第一部简单了一些，而且比较短，不值18块,OPPO R9s,,,
叫爹,4049599,https://www.taptap.com/user/4049599,gender-empty,2017-11-11 19:38:31,,5,等了很久了，特别好玩！！！！！,vivo Y66,,,
三三,4160674,https://www.taptap.com/user/4160674,gender-empty,2017-11-11 19:37:10,4分钟,5,为啥我付费之后退出再进去章节就被锁住了😭😭😭😭,华为Mate 9,,,
反正这只是个小号,8778815,https://www.taptap.com/user/8778815,male,2017-11-11 19:35:54,,5,早就在等二季了,,,,
回忆痛到哭,15726197,https://www.taptap.com/user/15726197,male,2017-11-11 19:35:53,,5,太简单了，根本跟第一代比不了，没有第一代那么难，而且这关卡也太少了吧，没玩头,vivo vivo Y67A,,,
格式化,6557367,https://www.taptap.com/user/6557367,gender-empty,2017-11-12 15:40:24,,3,相比一而言简单了好多 关卡也少了很多 而且还有些凑关数的章节 本以为多了个人会比较难一点 但是需两人分路合作的就一关 而且还是对称的地图 根本就没有任何难度 等了这么久就等来了这个结果 大失望。画风故事美二星 两个质量关卡一星,华为nova,,1,
速趴悲剧塔,3328983,https://www.taptap.com/user/3328983,male,2017-11-11 19:25:06,,5,好玩，通关了第一部来玩第二部,华为 荣耀畅玩5C,,,
秋末     小恒,15834238,https://www.taptap.com/user/15834238,gender-empty,2017-11-11 19:21:13,,5,我玩过了一之后我觉得二也蛮好玩的。,华为平板M3,,,
jacky仔คิดถึง,993729,https://www.taptap.com/user/993729,male,2017-11-11 19:15:26,,5,好玩是好玩，就是觉得有点小贵,HUAWEI ALP-AL00,,,
夢和殘月○兩朦朧,4327608,https://www.taptap.com/user/4327608,gender-empty,2017-11-11 11:55:46,,5,原本就很喜欢纪念碑谷，1通关过后，一直等着出2呢，开心,OPPO A57,,1,
Logos,4754458,https://www.taptap.com/user/4754458,gender-empty,2017-11-11 19:06:51,2分钟,4,感到了身为续作的敷衍。也许增加了些许温情但明星造作的翻译就算了吧，地图并没有一代有那么多让人印象深刻的地方，不再重视视觉与游戏性反而更多的主打温情牌…如果没玩过一代大概就不会失望了吧…,小米 NOTE Pro,,,
发,5891725,https://www.taptap.com/user/5891725,gender-empty,2017-11-08 18:57:42,18分钟,4,这个游戏纪念碑谷2有对立体几何角度观察不同，物理立体感。,OPPO A59,,,
MilKWit7,5213412,https://www.taptap.com/user/5213412,female,2017-11-11 18:57:01,,5,表白啊啊啊玩了1之后就无法自拔了ㅋㅋㅋ期待2啊啊啊！！,,,,
快下课了,2073663,https://www.taptap.com/user/2073663,gender-empty,2017-11-11 18:54:32,,5,和一比更简单了，剧情也更温馨,OPPO R7s,,,
Jerry,800275,https://www.taptap.com/user/800275,male,2017-11-11 18:36:40,,4,流程太短了 18元的价格贵了,OPPO A59,,,
小智障丶,1609810,https://www.taptap.com/user/1609810,male,2017-11-11 18:30:42,,5,相对比一要简单，不过剧情还是蛮不错的(́◕◞ㆀ◟◕`),LENOVO Lenovo A5800-D,,,
叶随ღ,15280757,https://www.taptap.com/user/15280757,gender-empty,2017-11-11 18:26:19,,5,没第一部好,三星 Galaxy J5,,,
呉が大好き,5996167,https://www.taptap.com/user/5996167,male,2017-11-11 17:57:32,,5,之前都很迷1，还不知道会出2呢,vivo X9i,1,,
北巷′,14320396,https://www.taptap.com/user/14320396,gender-empty,2017-11-11 17:59:35,,4,贵了这么多？,vivo X9Plus,,,
悠然浅笑,8728566,https://www.taptap.com/user/8728566,female,2017-11-11 17:59:17,,5,很简单，但细节真的很好比如在妈妈和孩子分离的时候，妈妈是不会进屋的，还会挥手喊孩子在第三章分开时重逢会拥抱……真的是（感动）。,vivo Y51A,,,
OrAcle穎,1340849,https://www.taptap.com/user/1340849,gender-empty,2017-11-11 17:55:27,,5,全部通关錢花得值！画风棒棒关数略少难道3星！总体比1過去好！,OPPO R9s,,,
。。。。,2872913,https://www.taptap.com/user/2872913,gender-empty,2017-11-11 17:49:27,,5,"还是这熟悉的画风，bgm,玩法。",华为P8,,,
张尔纳多斯内克里奥,10667968,https://www.taptap.com/user/10667968,gender-empty,2017-11-11 17:34:13,,5,我能说太简单了吗？一代我都玩了会卡住，去翻攻略，二代直接一路打到底了！！,华为荣耀7,,,
为爱等待,10241499,https://www.taptap.com/user/10241499,gender-empty,2017-11-11 17:12:40,,5,喜欢一直有玩，期待新作！！,红米4X,,,
失魂幽鬼,4862801,https://www.taptap.com/user/4862801,gender-empty,2017-11-11 16:58:06,,4,好游戏  没玩够,华为P9,,,
源于愿望的缘分,3715088,https://www.taptap.com/user/3715088,gender-empty,2017-11-11 16:46:02,,5,很好玩，剧情和画面不用说，该美的美，但还是没有到那种让我花钱也要玩的地步,OPPO OPPO R11t,1,,
宅：喵™,7073473,https://www.taptap.com/user/7073473,gender-empty,2017-11-11 16:39:11,,5,期待第三部，我不介意在等半年,小米手机4,1,,
zldyp,7211228,https://www.taptap.com/user/7211228,male,2017-11-08 16:32:22,2分钟,5,游戏还是很好玩儿的，喜欢的就是玩儿法。二代的一些新机关还是很有想法的。尤其是树和光照互动的那个想法感觉很惊喜。还有母亲从山坡滑下去，孩子跟着跑的那个剧情，玩儿了好几遍，莫名的感动。,一加手机5,,,
Holiday,4906135,https://www.taptap.com/user/4906135,male,2017-11-11 16:29:52,,5,关卡结束的那一个圈圈是谁画的？？那么丑？？五星差评！！,华为nova,,,
无須終有,7910176,https://www.taptap.com/user/7910176,male,2017-11-11 09:04:57,,5,玩了纪念碑谷1还付费了，感觉不错，希望再接再厉,OPPO A57,,1,
守望稻田,2075917,https://www.taptap.com/user/2075917,gender-empty,2017-11-11 16:12:36,,4,"一个上午就通关了,果然还是第一部给我的惊喜和美感更多恩...第二部感觉就是整体偏向尽力去做唯美的感觉和剧情了,游戏玩法方面没有太大变化",samsung SM-G906K,,,
唐诗宋词,14799405,https://www.taptap.com/user/14799405,gender-empty,2017-11-11 08:55:16,,5,不错的游戏,HUAWEI SLA-AL00,,1,
Quantum Break,12466511,https://www.taptap.com/user/12466511,gender-empty,2017-11-11 16:02:46,,5,很不错，音效可以用震撼来形容,Meizu PRO 7-S,,,
進撃の斉様,800485,https://www.taptap.com/user/800485,male,2017-11-08 15:41:39,17分钟,5,刚玩，几年前玩的1通关了。2刚出来立马就下了，玩了几分钟，还是那么棒，只是没看到哪里玩收费的迹象，难道我还没玩到吗。,红米Note 4X,,,
漩涡鸣人额,10253453,https://www.taptap.com/user/10253453,gender-empty,2017-11-11 15:40:16,,5,很好玩 就是不知道两个汉化有啥区别吗,HUAWEI BAC-AL00,,,
♚༺永恒ۣۖ༒往事ۣۖิ℡,2019753,https://www.taptap.com/user/2019753,gender-empty,2017-11-10 17:57:40,,4,关卡太少。玩的不过瘾。。。,红米Note 4X,,3,
矿泉水,3055171,https://www.taptap.com/user/3055171,gender-empty,2017-11-11 15:31:14,,5,很好玩，从第一部就开始喜欢了,vivo X5 Pro,,,
胆大的快吞吞,7744030,https://www.taptap.com/user/7744030,male,2017-11-08 15:31:14,2小时28分钟,5,唯美的画面与音乐，在承接第一代作品的同时带来一些创新，让人眼前一亮，但是整体流程过短，一共十四关其中还有几关是剧情关卡，只希望DLC发布时不再收费！,vivo vivo X9s Plus,,,
观众姥爷。,6058430,https://www.taptap.com/user/6058430,gender-empty,2017-11-08 08:11:54,3分钟,5,😳😳我一个小时就通关了……好难过，我以前分开两天玩的觉得真的有挑战性和成就感……总之还是很好看😭😭😭……我想多玩一会儿啊,OPPO R9,,1,
仰望星辰的小怪兽,2099000,https://www.taptap.com/user/2099000,gender-empty,2017-11-11 15:14:34,,5,信仰 不解释.,,,,
TOWB,8512566,https://www.taptap.com/user/8512566,male,2017-11-11 14:54:21,,5,好玩!它最后的自己做图形是我没想到的，也是一大亮点，还不错不过难度上比一代弱一点不过还是五星好评！,魅族 MX4,1,,
执刀.,5356484,https://www.taptap.com/user/5356484,gender-empty,2017-11-11 14:51:58,,4,所以说…艾达和图腾的故事已经结束了吗…（突然失落x，我果然还是更加想念窃贼公主和乌鸦们呢,SUGAR SUGAR F7,,,
QQ用户15875121,15875121,https://www.taptap.com/user/15875121,gender-empty,2017-11-11 14:46:40,,5,游戏王，不知道。,华为 荣耀畅玩4,,,
手机用户8130064,8130064,https://www.taptap.com/user/8130064,male,2017-11-11 07:32:27,,5,玩完了，和第一相比，二简单了不少，对于老玩家来说很简单，但是对于新手来说就不一定了。望这个游戏越来越火，加油！,HUAWEI STF-AL10,,1,
阿萌🍞,2933506,https://www.taptap.com/user/2933506,gender-empty,2017-11-11 14:26:21,,5,纪念碑谷第一部的时候，就玩了很多遍，非常喜欢。那个时候就希望出第二部，没想到竟然真的出了第二部。就依然是玩了很多遍，画各种各样不同的图案。真的是蛮用心的游戏作品，非常非常喜欢。,华为 荣耀8青春版,,,
陶,2790530,https://www.taptap.com/user/2790530,gender-empty,2017-11-13 13:20:30,,5,延续了当初的感动和惊艳。就是每关最后那个图案我都画得好丑😂,华为荣耀8,,2,
エロ,14094788,https://www.taptap.com/user/14094788,gender-empty,2017-11-11 14:18:51,,5,好棒啊，一直期待的2出了,OPPO A57,,,
Nemo,15872753,https://www.taptap.com/user/15872753,gender-empty,2017-11-11 14:15:10,,5,好玩，延续了第一部的感觉。,华为P10,,,
Frisk,253977,https://www.taptap.com/user/253977,female,2017-11-11 14:11:33,2分钟,4,虽然音乐很不错啦但是 有些过于简单了,vivo vivo X9L,,,
Karthus,8264388,https://www.taptap.com/user/8264388,gender-empty,2017-11-08 14:08:39,12分钟,5,一个关于离别与重逢，成长与守护的故事。但是难度比前作下降不少，故事性也是。但是还是很赞。,华为Mate S,,,
QQ用户9035323,9035323,https://www.taptap.com/user/9035323,gender-empty,2017-11-11 13:56:36,,5,除了流程短了一些没什么太大的毛病。故事比起前作差了点感觉，但是就是纪念碑谷这个名字就可以给五星。,小米 6,,,
不羁,15870693,https://www.taptap.com/user/15870693,gender-empty,2017-11-11 13:38:21,,5,怎么才可以继续玩,OPPO R9s,,,
xuanruifei,870117,https://www.taptap.com/user/870117,gender-empty,2017-11-07 23:14:06,1小时55分钟,4,玩起来还是不错的，久违的惊艳感觉。扣一颗星是因为有点简单和长度太短，太不过瘾了。,OnePlus A0001,,2,
舞秋风chiufeng,5889065,https://www.taptap.com/user/5889065,gender-empty,2017-11-10 08:44:38,,5,现在还有人缺18块钱的？tx不代理就不收钱了？steam上面几百几百怎么没见你们心疼？真是有意思→_→,华为 荣耀V8,,4,
湫山澪丿,4533009,https://www.taptap.com/user/4533009,gender-empty,2017-11-11 13:23:45,42分钟,5,吃安卓版了啊啊啊,vivo X7,,,
巫妖王200,9639261,https://www.taptap.com/user/9639261,male,2017-11-11 13:23:00,,5,这款第二部的纪念碑谷相对于第一部来说，还是一样的唯美风，一样的视觉欺骗解密！不同的是这一部多了一个孩子，玩家会控制两个人物进行游戏，感觉也是挺新颖的！不错！,OPPO A31,,,
AJ.Emperor°,5565358,https://www.taptap.com/user/5565358,male,2017-11-11 06:06:52,,5,好——玩——吗——？,荣耀畅玩5X,,1,
任舞榆,3078357,https://www.taptap.com/user/3078357,gender-empty,2017-11-11 13:10:04,14分钟,5,还能说什么,小米Max,,,
kk,7918835,https://www.taptap.com/user/7918835,gender-empty,2017-11-08 13:05:25,4分钟,5,游戏难度不高，放松休闲的好游戏,华为Mate 7,,,
化雨落,7402382,https://www.taptap.com/user/7402382,gender-empty,2017-11-11 12:57:24,,4,感觉玩过一代之后眼光变高了，相比于一代与其说是变简单了不如说是缺少了创意。不过如果之后出和一代一样惊艳的dlc的话，那就另当别论了。,华为nova,,,
扶嫤玊,3273318,https://www.taptap.com/user/3273318,gender-empty,2017-11-11 12:54:14,,5,五星。好久不见，我的小公主。我的小公主，当然是五星呀。2代简单很多。操作十分容易。画风也精致优美了许多。我还在等几何方块结果那个光线好漂亮啊啊啊啊啊！艾达！么么哒！！！,Xiaomi MI 5X,,,
